occurrence_id,pair_id,side,rfw_group,fold_index,official_index,is_genuine
rfw:caucasian:fold08:pair372:left,rfw:caucasian:fold08:pair372,left,Caucasian,8,5172,False
rfw:caucasian:fold08:pair372:right,rfw:caucasian:fold08:pair372,right,Caucasian,8,5172,False
rfw:caucasian:fold08:pair373:left,rfw:caucasian:fold08:pair373,left,Caucasian,8,5173,False
rfw:caucasian:fold08:pair373:right,rfw:caucasian:fold08:pair373,right,Caucasian,8,5173,False
rfw:caucasian:fold08:pair374:left,rfw:caucasian:fold08:pair374,left,Caucasian,8,5174,False
rfw:caucasian:fold08:pair374:right,rfw:caucasian:fold08:pair374,right,Caucasian,8,5174,False
rfw:caucasian:fold08:pair375:left,rfw:caucasian:fold08:pair375,left,Caucasian,8,5175,False
rfw:caucasian:fold08:pair375:right,rfw:caucasian:fold08:pair375,right,Caucasian,8,5175,False
rfw:caucasian:fold08:pair376:left,rfw:caucasian:fold08:pair376,left,Caucasian,8,5176,False
rfw:caucasian:fold08:pair376:right,rfw:caucasian:fold08:pair376,right,Caucasian,8,5176,False
rfw:caucasian:fold08:pair377:left,rfw:caucasian:fold08:pair377,left,Caucasian,8,5177,False
rfw:caucasian:fold08:pair377:right,rfw:caucasian:fold08:pair377,right,Caucasian,8,5177,False
rfw:caucasian:fold08:pair378:left,rfw:caucasian:fold08:pair378,left,Caucasian,8,5178,False
rfw:caucasian:fold08:pair378:right,rfw:caucasian:fold08:pair378,right,Caucasian,8,5178,False
rfw:caucasian:fold08:pair379:left,rfw:caucasian:fold08:pair379,left,Caucasian,8,5179,False
rfw:caucasian:fold08:pair379:right,rfw:caucasian:fold08:pair379,right,Caucasian,8,5179,False
rfw:caucasian:fold08:pair380:left,rfw:caucasian:fold08:pair380,left,Caucasian,8,5180,False
rfw:caucasian:fold08:pair380:right,rfw:caucasian:fold08:pair380,right,Caucasian,8,5180,False
rfw:caucasian:fold08:pair381:left,rfw:caucasian:fold08:pair381,left,Caucasian,8,5181,False
rfw:caucasian:fold08:pair381:right,rfw:caucasian:fold08:pair381,right,Caucasian,8,5181,False
rfw:caucasian:fold08:pair382:left,rfw:caucasian:fold08:pair382,left,Caucasian,8,5182,False
rfw:caucasian:fold08:pair382:right,rfw:caucasian:fold08:pair382,right,Caucasian,8,5182,False
rfw:caucasian:fold08:pair383:left,rfw:caucasian:fold08:pair383,left,Caucasian,8,5183,False
rfw:caucasian:fold08:pair383:right,rfw:caucasian:fold08:pair383,right,Caucasian,8,5183,False
rfw:caucasian:fold08:pair384:left,rfw:caucasian:fold08:pair384,left,Caucasian,8,5184,False
rfw:caucasian:fold08:pair384:right,rfw:caucasian:fold08:pair384,right,Caucasian,8,5184,False
rfw:caucasian:fold08:pair385:left,rfw:caucasian:fold08:pair385,left,Caucasian,8,5185,False
rfw:caucasian:fold08:pair385:right,rfw:caucasian:fold08:pair385,right,Caucasian,8,5185,False
rfw:caucasian:fold08:pair386:left,rfw:caucasian:fold08:pair386,left,Caucasian,8,5186,False
rfw:caucasian:fold08:pair386:right,rfw:caucasian:fold08:pair386,right,Caucasian,8,5186,False
rfw:caucasian:fold08:pair387:left,rfw:caucasian:fold08:pair387,left,Caucasian,8,5187,False
rfw:caucasian:fold08:pair387:right,rfw:caucasian:fold08:pair387,right,Caucasian,8,5187,False
rfw:caucasian:fold08:pair388:left,rfw:caucasian:fold08:pair388,left,Caucasian,8,5188,False
rfw:caucasian:fold08:pair388:right,rfw:caucasian:fold08:pair388,right,Caucasian,8,5188,False
rfw:caucasian:fold08:pair389:left,rfw:caucasian:fold08:pair389,left,Caucasian,8,5189,False
rfw:caucasian:fold08:pair389:right,rfw:caucasian:fold08:pair389,right,Caucasian,8,5189,False
rfw:caucasian:fold08:pair390:left,rfw:caucasian:fold08:pair390,left,Caucasian,8,5190,False
rfw:caucasian:fold08:pair390:right,rfw:caucasian:fold08:pair390,right,Caucasian,8,5190,False
rfw:caucasian:fold08:pair391:left,rfw:caucasian:fold08:pair391,left,Caucasian,8,5191,False
rfw:caucasian:fold08:pair391:right,rfw:caucasian:fold08:pair391,right,Caucasian,8,5191,False
rfw:caucasian:fold08:pair392:left,rfw:caucasian:fold08:pair392,left,Caucasian,8,5192,False
rfw:caucasian:fold08:pair392:right,rfw:caucasian:fold08:pair392,right,Caucasian,8,5192,False
rfw:caucasian:fold08:pair393:left,rfw:caucasian:fold08:pair393,left,Caucasian,8,5193,False
rfw:caucasian:fold08:pair393:right,rfw:caucasian:fold08:pair393,right,Caucasian,8,5193,False
rfw:caucasian:fold08:pair394:left,rfw:caucasian:fold08:pair394,left,Caucasian,8,5194,False
rfw:caucasian:fold08:pair394:right,rfw:caucasian:fold08:pair394,right,Caucasian,8,5194,False
rfw:caucasian:fold08:pair395:left,rfw:caucasian:fold08:pair395,left,Caucasian,8,5195,False
rfw:caucasian:fold08:pair395:right,rfw:caucasian:fold08:pair395,right,Caucasian,8,5195,False
rfw:caucasian:fold08:pair396:left,rfw:caucasian:fold08:pair396,left,Caucasian,8,5196,False
rfw:caucasian:fold08:pair396:right,rfw:caucasian:fold08:pair396,right,Caucasian,8,5196,False
rfw:caucasian:fold08:pair397:left,rfw:caucasian:fold08:pair397,left,Caucasian,8,5197,False
rfw:caucasian:fold08:pair397:right,rfw:caucasian:fold08:pair397,right,Caucasian,8,5197,False
rfw:caucasian:fold08:pair398:left,rfw:caucasian:fold08:pair398,left,Caucasian,8,5198,False
rfw:caucasian:fold08:pair398:right,rfw:caucasian:fold08:pair398,right,Caucasian,8,5198,False
rfw:caucasian:fold08:pair399:left,rfw:caucasian:fold08:pair399,left,Caucasian,8,5199,False
rfw:caucasian:fold08:pair399:right,rfw:caucasian:fold08:pair399,right,Caucasian,8,5199,False
rfw:caucasian:fold08:pair400:left,rfw:caucasian:fold08:pair400,left,Caucasian,8,5200,False
rfw:caucasian:fold08:pair400:right,rfw:caucasian:fold08:pair400,right,Caucasian,8,5200,False
rfw:caucasian:fold08:pair401:left,rfw:caucasian:fold08:pair401,left,Caucasian,8,5201,False
rfw:caucasian:fold08:pair401:right,rfw:caucasian:fold08:pair401,right,Caucasian,8,5201,False
rfw:caucasian:fold08:pair402:left,rfw:caucasian:fold08:pair402,left,Caucasian,8,5202,False
rfw:caucasian:fold08:pair402:right,rfw:caucasian:fold08:pair402,right,Caucasian,8,5202,False
rfw:caucasian:fold08:pair403:left,rfw:caucasian:fold08:pair403,left,Caucasian,8,5203,False
rfw:caucasian:fold08:pair403:right,rfw:caucasian:fold08:pair403,right,Caucasian,8,5203,False
rfw:caucasian:fold08:pair404:left,rfw:caucasian:fold08:pair404,left,Caucasian,8,5204,False
rfw:caucasian:fold08:pair404:right,rfw:caucasian:fold08:pair404,right,Caucasian,8,5204,False
rfw:caucasian:fold08:pair405:left,rfw:caucasian:fold08:pair405,left,Caucasian,8,5205,False
rfw:caucasian:fold08:pair405:right,rfw:caucasian:fold08:pair405,right,Caucasian,8,5205,False
rfw:caucasian:fold08:pair406:left,rfw:caucasian:fold08:pair406,left,Caucasian,8,5206,False
rfw:caucasian:fold08:pair406:right,rfw:caucasian:fold08:pair406,right,Caucasian,8,5206,False
rfw:caucasian:fold08:pair407:left,rfw:caucasian:fold08:pair407,left,Caucasian,8,5207,False
rfw:caucasian:fold08:pair407:right,rfw:caucasian:fold08:pair407,right,Caucasian,8,5207,False
rfw:caucasian:fold08:pair408:left,rfw:caucasian:fold08:pair408,left,Caucasian,8,5208,False
rfw:caucasian:fold08:pair408:right,rfw:caucasian:fold08:pair408,right,Caucasian,8,5208,False
rfw:caucasian:fold08:pair409:left,rfw:caucasian:fold08:pair409,left,Caucasian,8,5209,False
rfw:caucasian:fold08:pair409:right,rfw:caucasian:fold08:pair409,right,Caucasian,8,5209,False
rfw:caucasian:fold08:pair410:left,rfw:caucasian:fold08:pair410,left,Caucasian,8,5210,False
rfw:caucasian:fold08:pair410:right,rfw:caucasian:fold08:pair410,right,Caucasian,8,5210,False
rfw:caucasian:fold08:pair411:left,rfw:caucasian:fold08:pair411,left,Caucasian,8,5211,False
rfw:caucasian:fold08:pair411:right,rfw:caucasian:fold08:pair411,right,Caucasian,8,5211,False
rfw:caucasian:fold08:pair412:left,rfw:caucasian:fold08:pair412,left,Caucasian,8,5212,False
rfw:caucasian:fold08:pair412:right,rfw:caucasian:fold08:pair412,right,Caucasian,8,5212,False
rfw:caucasian:fold08:pair413:left,rfw:caucasian:fold08:pair413,left,Caucasian,8,5213,False
rfw:caucasian:fold08:pair413:right,rfw:caucasian:fold08:pair413,right,Caucasian,8,5213,False
rfw:caucasian:fold08:pair414:left,rfw:caucasian:fold08:pair414,left,Caucasian,8,5214,False
rfw:caucasian:fold08:pair414:right,rfw:caucasian:fold08:pair414,right,Caucasian,8,5214,False
rfw:caucasian:fold08:pair415:left,rfw:caucasian:fold08:pair415,left,Caucasian,8,5215,False
rfw:caucasian:fold08:pair415:right,rfw:caucasian:fold08:pair415,right,Caucasian,8,5215,False
rfw:caucasian:fold08:pair416:left,rfw:caucasian:fold08:pair416,left,Caucasian,8,5216,False
rfw:caucasian:fold08:pair416:right,rfw:caucasian:fold08:pair416,right,Caucasian,8,5216,False
rfw:caucasian:fold08:pair417:left,rfw:caucasian:fold08:pair417,left,Caucasian,8,5217,False
rfw:caucasian:fold08:pair417:right,rfw:caucasian:fold08:pair417,right,Caucasian,8,5217,False
rfw:caucasian:fold08:pair418:left,rfw:caucasian:fold08:pair418,left,Caucasian,8,5218,False
rfw:caucasian:fold08:pair418:right,rfw:caucasian:fold08:pair418,right,Caucasian,8,5218,False
rfw:caucasian:fold08:pair419:left,rfw:caucasian:fold08:pair419,left,Caucasian,8,5219,False
rfw:caucasian:fold08:pair419:right,rfw:caucasian:fold08:pair419,right,Caucasian,8,5219,False
rfw:caucasian:fold08:pair420:left,rfw:caucasian:fold08:pair420,left,Caucasian,8,5220,False
rfw:caucasian:fold08:pair420:right,rfw:caucasian:fold08:pair420,right,Caucasian,8,5220,False
rfw:caucasian:fold08:pair421:left,rfw:caucasian:fold08:pair421,left,Caucasian,8,5221,False
rfw:caucasian:fold08:pair421:right,rfw:caucasian:fold08:pair421,right,Caucasian,8,5221,False
rfw:caucasian:fold08:pair422:left,rfw:caucasian:fold08:pair422,left,Caucasian,8,5222,False
rfw:caucasian:fold08:pair422:right,rfw:caucasian:fold08:pair422,right,Caucasian,8,5222,False
rfw:caucasian:fold08:pair423:left,rfw:caucasian:fold08:pair423,left,Caucasian,8,5223,False
rfw:caucasian:fold08:pair423:right,rfw:caucasian:fold08:pair423,right,Caucasian,8,5223,False
rfw:caucasian:fold08:pair424:left,rfw:caucasian:fold08:pair424,left,Caucasian,8,5224,False
rfw:caucasian:fold08:pair424:right,rfw:caucasian:fold08:pair424,right,Caucasian,8,5224,False
rfw:caucasian:fold08:pair425:left,rfw:caucasian:fold08:pair425,left,Caucasian,8,5225,False
rfw:caucasian:fold08:pair425:right,rfw:caucasian:fold08:pair425,right,Caucasian,8,5225,False
rfw:caucasian:fold08:pair426:left,rfw:caucasian:fold08:pair426,left,Caucasian,8,5226,False
rfw:caucasian:fold08:pair426:right,rfw:caucasian:fold08:pair426,right,Caucasian,8,5226,False
rfw:caucasian:fold08:pair427:left,rfw:caucasian:fold08:pair427,left,Caucasian,8,5227,False
rfw:caucasian:fold08:pair427:right,rfw:caucasian:fold08:pair427,right,Caucasian,8,5227,False
rfw:caucasian:fold08:pair428:left,rfw:caucasian:fold08:pair428,left,Caucasian,8,5228,False
rfw:caucasian:fold08:pair428:right,rfw:caucasian:fold08:pair428,right,Caucasian,8,5228,False
rfw:caucasian:fold08:pair429:left,rfw:caucasian:fold08:pair429,left,Caucasian,8,5229,False
rfw:caucasian:fold08:pair429:right,rfw:caucasian:fold08:pair429,right,Caucasian,8,5229,False
rfw:caucasian:fold08:pair430:left,rfw:caucasian:fold08:pair430,left,Caucasian,8,5230,False
rfw:caucasian:fold08:pair430:right,rfw:caucasian:fold08:pair430,right,Caucasian,8,5230,False
rfw:caucasian:fold08:pair431:left,rfw:caucasian:fold08:pair431,left,Caucasian,8,5231,False
rfw:caucasian:fold08:pair431:right,rfw:caucasian:fold08:pair431,right,Caucasian,8,5231,False
rfw:caucasian:fold08:pair432:left,rfw:caucasian:fold08:pair432,left,Caucasian,8,5232,False
rfw:caucasian:fold08:pair432:right,rfw:caucasian:fold08:pair432,right,Caucasian,8,5232,False
rfw:caucasian:fold08:pair433:left,rfw:caucasian:fold08:pair433,left,Caucasian,8,5233,False
rfw:caucasian:fold08:pair433:right,rfw:caucasian:fold08:pair433,right,Caucasian,8,5233,False
rfw:caucasian:fold08:pair434:left,rfw:caucasian:fold08:pair434,left,Caucasian,8,5234,False
rfw:caucasian:fold08:pair434:right,rfw:caucasian:fold08:pair434,right,Caucasian,8,5234,False
rfw:caucasian:fold08:pair435:left,rfw:caucasian:fold08:pair435,left,Caucasian,8,5235,False
rfw:caucasian:fold08:pair435:right,rfw:caucasian:fold08:pair435,right,Caucasian,8,5235,False
rfw:caucasian:fold08:pair436:left,rfw:caucasian:fold08:pair436,left,Caucasian,8,5236,False
rfw:caucasian:fold08:pair436:right,rfw:caucasian:fold08:pair436,right,Caucasian,8,5236,False
rfw:caucasian:fold08:pair437:left,rfw:caucasian:fold08:pair437,left,Caucasian,8,5237,False
rfw:caucasian:fold08:pair437:right,rfw:caucasian:fold08:pair437,right,Caucasian,8,5237,False
rfw:caucasian:fold08:pair438:left,rfw:caucasian:fold08:pair438,left,Caucasian,8,5238,False
rfw:caucasian:fold08:pair438:right,rfw:caucasian:fold08:pair438,right,Caucasian,8,5238,False
rfw:caucasian:fold08:pair439:left,rfw:caucasian:fold08:pair439,left,Caucasian,8,5239,False
rfw:caucasian:fold08:pair439:right,rfw:caucasian:fold08:pair439,right,Caucasian,8,5239,False
rfw:caucasian:fold08:pair440:left,rfw:caucasian:fold08:pair440,left,Caucasian,8,5240,False
rfw:caucasian:fold08:pair440:right,rfw:caucasian:fold08:pair440,right,Caucasian,8,5240,False
rfw:caucasian:fold08:pair441:left,rfw:caucasian:fold08:pair441,left,Caucasian,8,5241,False
rfw:caucasian:fold08:pair441:right,rfw:caucasian:fold08:pair441,right,Caucasian,8,5241,False
rfw:caucasian:fold08:pair442:left,rfw:caucasian:fold08:pair442,left,Caucasian,8,5242,False
rfw:caucasian:fold08:pair442:right,rfw:caucasian:fold08:pair442,right,Caucasian,8,5242,False
rfw:caucasian:fold08:pair443:left,rfw:caucasian:fold08:pair443,left,Caucasian,8,5243,False
rfw:caucasian:fold08:pair443:right,rfw:caucasian:fold08:pair443,right,Caucasian,8,5243,False
rfw:caucasian:fold08:pair444:left,rfw:caucasian:fold08:pair444,left,Caucasian,8,5244,False
rfw:caucasian:fold08:pair444:right,rfw:caucasian:fold08:pair444,right,Caucasian,8,5244,False
rfw:caucasian:fold08:pair445:left,rfw:caucasian:fold08:pair445,left,Caucasian,8,5245,False
rfw:caucasian:fold08:pair445:right,rfw:caucasian:fold08:pair445,right,Caucasian,8,5245,False
rfw:caucasian:fold08:pair446:left,rfw:caucasian:fold08:pair446,left,Caucasian,8,5246,False
rfw:caucasian:fold08:pair446:right,rfw:caucasian:fold08:pair446,right,Caucasian,8,5246,False
rfw:caucasian:fold08:pair447:left,rfw:caucasian:fold08:pair447,left,Caucasian,8,5247,False
rfw:caucasian:fold08:pair447:right,rfw:caucasian:fold08:pair447,right,Caucasian,8,5247,False
rfw:caucasian:fold08:pair448:left,rfw:caucasian:fold08:pair448,left,Caucasian,8,5248,False
rfw:caucasian:fold08:pair448:right,rfw:caucasian:fold08:pair448,right,Caucasian,8,5248,False
rfw:caucasian:fold08:pair449:left,rfw:caucasian:fold08:pair449,left,Caucasian,8,5249,False
rfw:caucasian:fold08:pair449:right,rfw:caucasian:fold08:pair449,right,Caucasian,8,5249,False
rfw:caucasian:fold08:pair450:left,rfw:caucasian:fold08:pair450,left,Caucasian,8,5250,False
rfw:caucasian:fold08:pair450:right,rfw:caucasian:fold08:pair450,right,Caucasian,8,5250,False
rfw:caucasian:fold08:pair451:left,rfw:caucasian:fold08:pair451,left,Caucasian,8,5251,False
rfw:caucasian:fold08:pair451:right,rfw:caucasian:fold08:pair451,right,Caucasian,8,5251,False
rfw:caucasian:fold08:pair452:left,rfw:caucasian:fold08:pair452,left,Caucasian,8,5252,False
rfw:caucasian:fold08:pair452:right,rfw:caucasian:fold08:pair452,right,Caucasian,8,5252,False
rfw:caucasian:fold08:pair453:left,rfw:caucasian:fold08:pair453,left,Caucasian,8,5253,False
rfw:caucasian:fold08:pair453:right,rfw:caucasian:fold08:pair453,right,Caucasian,8,5253,False
rfw:caucasian:fold08:pair454:left,rfw:caucasian:fold08:pair454,left,Caucasian,8,5254,False
rfw:caucasian:fold08:pair454:right,rfw:caucasian:fold08:pair454,right,Caucasian,8,5254,False
rfw:caucasian:fold08:pair455:left,rfw:caucasian:fold08:pair455,left,Caucasian,8,5255,False
rfw:caucasian:fold08:pair455:right,rfw:caucasian:fold08:pair455,right,Caucasian,8,5255,False
rfw:caucasian:fold08:pair456:left,rfw:caucasian:fold08:pair456,left,Caucasian,8,5256,False
rfw:caucasian:fold08:pair456:right,rfw:caucasian:fold08:pair456,right,Caucasian,8,5256,False
rfw:caucasian:fold08:pair457:left,rfw:caucasian:fold08:pair457,left,Caucasian,8,5257,False
rfw:caucasian:fold08:pair457:right,rfw:caucasian:fold08:pair457,right,Caucasian,8,5257,False
rfw:caucasian:fold08:pair458:left,rfw:caucasian:fold08:pair458,left,Caucasian,8,5258,False
rfw:caucasian:fold08:pair458:right,rfw:caucasian:fold08:pair458,right,Caucasian,8,5258,False
rfw:caucasian:fold08:pair459:left,rfw:caucasian:fold08:pair459,left,Caucasian,8,5259,False
rfw:caucasian:fold08:pair459:right,rfw:caucasian:fold08:pair459,right,Caucasian,8,5259,False
rfw:caucasian:fold08:pair460:left,rfw:caucasian:fold08:pair460,left,Caucasian,8,5260,False
rfw:caucasian:fold08:pair460:right,rfw:caucasian:fold08:pair460,right,Caucasian,8,5260,False
rfw:caucasian:fold08:pair461:left,rfw:caucasian:fold08:pair461,left,Caucasian,8,5261,False
rfw:caucasian:fold08:pair461:right,rfw:caucasian:fold08:pair461,right,Caucasian,8,5261,False
rfw:caucasian:fold08:pair462:left,rfw:caucasian:fold08:pair462,left,Caucasian,8,5262,False
rfw:caucasian:fold08:pair462:right,rfw:caucasian:fold08:pair462,right,Caucasian,8,5262,False
rfw:caucasian:fold08:pair463:left,rfw:caucasian:fold08:pair463,left,Caucasian,8,5263,False
rfw:caucasian:fold08:pair463:right,rfw:caucasian:fold08:pair463,right,Caucasian,8,5263,False
rfw:caucasian:fold08:pair464:left,rfw:caucasian:fold08:pair464,left,Caucasian,8,5264,False
rfw:caucasian:fold08:pair464:right,rfw:caucasian:fold08:pair464,right,Caucasian,8,5264,False
rfw:caucasian:fold08:pair465:left,rfw:caucasian:fold08:pair465,left,Caucasian,8,5265,False
rfw:caucasian:fold08:pair465:right,rfw:caucasian:fold08:pair465,right,Caucasian,8,5265,False
rfw:caucasian:fold08:pair466:left,rfw:caucasian:fold08:pair466,left,Caucasian,8,5266,False
rfw:caucasian:fold08:pair466:right,rfw:caucasian:fold08:pair466,right,Caucasian,8,5266,False
rfw:caucasian:fold08:pair467:left,rfw:caucasian:fold08:pair467,left,Caucasian,8,5267,False
rfw:caucasian:fold08:pair467:right,rfw:caucasian:fold08:pair467,right,Caucasian,8,5267,False
rfw:caucasian:fold08:pair468:left,rfw:caucasian:fold08:pair468,left,Caucasian,8,5268,False
rfw:caucasian:fold08:pair468:right,rfw:caucasian:fold08:pair468,right,Caucasian,8,5268,False
rfw:caucasian:fold08:pair469:left,rfw:caucasian:fold08:pair469,left,Caucasian,8,5269,False
rfw:caucasian:fold08:pair469:right,rfw:caucasian:fold08:pair469,right,Caucasian,8,5269,False
rfw:caucasian:fold08:pair470:left,rfw:caucasian:fold08:pair470,left,Caucasian,8,5270,False
rfw:caucasian:fold08:pair470:right,rfw:caucasian:fold08:pair470,right,Caucasian,8,5270,False
rfw:caucasian:fold08:pair471:left,rfw:caucasian:fold08:pair471,left,Caucasian,8,5271,False
rfw:caucasian:fold08:pair471:right,rfw:caucasian:fold08:pair471,right,Caucasian,8,5271,False
rfw:caucasian:fold08:pair472:left,rfw:caucasian:fold08:pair472,left,Caucasian,8,5272,False
rfw:caucasian:fold08:pair472:right,rfw:caucasian:fold08:pair472,right,Caucasian,8,5272,False
rfw:caucasian:fold08:pair473:left,rfw:caucasian:fold08:pair473,left,Caucasian,8,5273,False
rfw:caucasian:fold08:pair473:right,rfw:caucasian:fold08:pair473,right,Caucasian,8,5273,False
rfw:caucasian:fold08:pair474:left,rfw:caucasian:fold08:pair474,left,Caucasian,8,5274,False
rfw:caucasian:fold08:pair474:right,rfw:caucasian:fold08:pair474,right,Caucasian,8,5274,False
rfw:caucasian:fold08:pair475:left,rfw:caucasian:fold08:pair475,left,Caucasian,8,5275,False
rfw:caucasian:fold08:pair475:right,rfw:caucasian:fold08:pair475,right,Caucasian,8,5275,False
rfw:caucasian:fold08:pair476:left,rfw:caucasian:fold08:pair476,left,Caucasian,8,5276,False
rfw:caucasian:fold08:pair476:right,rfw:caucasian:fold08:pair476,right,Caucasian,8,5276,False
rfw:caucasian:fold08:pair477:left,rfw:caucasian:fold08:pair477,left,Caucasian,8,5277,False
rfw:caucasian:fold08:pair477:right,rfw:caucasian:fold08:pair477,right,Caucasian,8,5277,False
rfw:caucasian:fold08:pair478:left,rfw:caucasian:fold08:pair478,left,Caucasian,8,5278,False
rfw:caucasian:fold08:pair478:right,rfw:caucasian:fold08:pair478,right,Caucasian,8,5278,False
rfw:caucasian:fold08:pair479:left,rfw:caucasian:fold08:pair479,left,Caucasian,8,5279,False
rfw:caucasian:fold08:pair479:right,rfw:caucasian:fold08:pair479,right,Caucasian,8,5279,False
rfw:caucasian:fold08:pair480:left,rfw:caucasian:fold08:pair480,left,Caucasian,8,5280,False
rfw:caucasian:fold08:pair480:right,rfw:caucasian:fold08:pair480,right,Caucasian,8,5280,False
